y, CC , O,
que, PR O, O,
trata, VMI O, O,
de, SP O, O,
su, DP O, O,
biografia, NC O, O,
y, CC , O,
de, SP O, O,
la, DA O, O,
España, NP B-LOC, B-LOC,
comprendida, VMP O, O,
entre, SP O, O,
las, DA O, O,
decadas, NC O, O,
que, PR O, O,
van, VMI O, O,
de, SP O, O,
los, DA O, O,
años, NC O, O,
40., Z O, O,
los, DA O, O,
90, Z O, O,
., Fc , O,
impulsada, AQ O, O,
por, SP O, O,
la, DA O, O,
idea, NC O, O,
del, SP O, O,
propio, DI O, O,
Antonio, NC B-PER, B-PER,
Ozores, AQ I-PER, I-PER,
., Fc , O,
que, CS O, O,
un, DI O, O,
dia, NC O, O,
dijo, VMI O, O,
que, CS O, O,
estaria, VMI O, O,
bien, RG O, O,
sacar, VMN O, O,
a, SP , O,
la, DA O, O,
luz, NC O, O,
la, DA O, O,
vida, NC O, O,
de, SP O, O,
este, DD O, O,
", Fe , O,
poeta, NC O, O,
del, SP O, O,
ingenio, NC O, O,
", Fe , O,
., Fp , O,

Luis, NC B-P, B-PER,
del, SP I-, I-PER,
Olmo, NC I-P, I-PER,
., Fc , O,
que, PR O, O,
ha, VAI O, O,
elaborado, VMP O, O,
el, DA O, O,
prologo, NC O, O,
., Fc , O,
afirmo, VMI O, O,
que, CS O, O,
", Fe , O,
la, DA O, O,
idea, NC O, O,
de, SP O, O,
escribir, VMN O, O,
este, DD O, O,
libro, NC O, O,
ha, VAI O, O,
sido, VSP O, O,
formidable, AQ O, O,
", Fe , O,
., Fc , O,
y, CC , O,
que, CS O, O,
quien, PR O, O,
no, RN O, O,
conocia, VMI O, O,
a, SP , O,
Luis, NC B-P, B-PER,
Sanchez, AQ I-PER, I-PER,
Polack, NC I-PER, I-PER,
o, CC , O,
pretendia, VMI O, O,
conocerlo, VMN O, O,
., Fc , O,
", Fe , O,
sabra, VMI O, O,
quien, PR O, O,
era, VSI O, O,
realmente, RG O, O,
cuando, CS O, O,
lea, VMS O, O,
", Fe , O,
esta, DD O, O,
obra, NC O, O,
., Fp , O,

Por, SP O, O,
otra, DI O, O,
parte, NC O, O,
., Fc , O,
Del, SP B-, B-PER,
Olmo, NC I-P, I-PER,
resalto, VMI O, O,
que, CS O, O,
", Fe , O,
es, VSI O, O,
un, DI O, O,
acierto, NC O, O,
que, CS O, O,
en, SP O, O,
este, DD O, O,
libro, NC O, O,
se, P0 O, O,
incluya, VMS O, O,
un, DI O, O,
disco, NC O, O,
con, SP O, O,
los, DA O, O,
mejores, AQ O, O,
momentos, NC O, O,
de, SP O, O,
su, DP O, O,
presencia, NC O, O,
en, SP O, O,
", Fe , B-MISC,
Protagonistas, NC I-MISC, I-MISC,
", Fe , I-MISC,
., Fc , O,
pues, CS O, O,
asi, RG O, O,
recordaremos, VMI O, O,
su, DP O, O,
voz, NC O, O,
y, CC , O,
su, DP O, O,
humor, NC O, O,
surrealista, AQ O, O,
por, SP O, O,
siempre, RG O, O,
", Fe , O,
., Fp , O,

Del, SP B-, B-PER,
Olmo, NC I-P, I-PER,
recordo, VMI O, O,
la, DA O, O,
intervencion, NC O, O,
de, SP O, O,
Tip, NC B-, B-PER,
al, SP O, O,
interpretar, VMN O, O,
a, SP , O,
uno, PI O, O,
de, SP O, O,
los, DA O, O,
personajes, NC O, O,
que, CS O, O,
mejor, RG O, O,
sabia, VMI O, O,
imitar, VMN O, O,
., Fc , O,
el, DA O, O,
de, SP O, O,
", Fe , B-MISC,
Madame, NC I-MIS, I-MISC,
Chochet, AQ I-MISC, I-MISC,
", Fe , I-MISC,
., Fc , O,
que, CS O, O,
tras, SP O, O,
la, DA O, O,
lectura, NC O, O,
de, SP O, O,
este, DD O, O,
libro, NC O, O,
., Fc , O,
ha, VAI O, O,
podido, VMP O, O,
analizar, VMN O, O,
que, CS O, O,
a, SP , O,
quien, PR O, O,
verdaderamente, RG O, O,
Tip, AQ B-, B-PER,
queria, VMI O, O,
personificar, VMN O, O,
era, VSI O, O,
a, SP , O,
la, DA O, O,
propia, DI O, O,
Marujita, NC B-PER, B-PER,
Diaz, AQ I-P, I-PER,
., Fp , O,

El, DA O, O,
humorista, NC O, O,
Antonio, NC B-PER, B-PER,
Mingote, VMI I-PER, I-PER,
., Fc , O,
se, P0 O, O,
refirio, VMI O, O,
a, SP , O,
", Fe , B-MISC,
Tip,, AQ I-M, I-MISC,
poeta, NC I-MI, I-MISC,
del, SP I-, I-MISC,
ingenio, NC I-MISC, I-MISC,
", Fe , I-MISC,
como, CS O, O,
", Fe , O,
un, DI O, O,
verdadero, AQ O, O,
y, CC , O,
merecido, AQ O, O,
homenaje, NC O, O,
a, SP , O,
Luis, NC B-P, B-PER,
Sanchez, AQ I-PER, I-PER,
Polack, NC I-PER, I-PER,
", Fe , O,
., Fc , O,
ademas, RG O, O,
de, SP O, O,
que, PR O, O,
constituye, VMI O, O,
", Fe , O,
un, DI O, O,
documento, NC O, O,
historico, AQ O, O,
., Fc , O,
el, DA O, O,
de, SP O, O,
la, DA O, O,
historia, NC O, O,
de, SP O, O,
Madrid, NC B-LOC, B-LOC,
durante, SP O, O,
la, DA O, O,
etapa, NC O, O,
de, SP O, O,
Tip, NC B-, B-PER,
", Fe , O,
., Fp , O,

Alfonso, VMI B-PER, B-PER,
Ussia, NC I-PE, I-PER,
declaro, VMI O, O,
que, CS O, O,
", Fe , O,
Pilar, NC B-PE, B-PER,
Blanco, AQ I-PER, I-PER,
ha, VAI O, O,
hecho, VMP O, O,
un, DI O, O,
analisis, NC O, O,
de, SP O, O,
una, DI O, O,
persona, NC O, O,
estupenda, AQ O, O,
., Fc , O,
y, CC , O,
en, SP O, O,
ningun, DI O, O,
momento, NC O, O,
se, P0 O, O,
trata, VMI O, O,
de, SP O, O,
un, DI O, O,
libro, NC O, O,
oportunista, AQ O, O,
., Fc , O,
sino, CC O, O,
de, SP O, O,
un, DI O, O,
libro, NC O, O,
con, SP O, O,
sentimiento, NC O, O,
que, PR O, O,
alcanza, VMI O, O,
el, DA O, O,
grado, NC O, O,
de, SP O, O,
extraordinario, AQ O, O,
", Fe , O,
., Fp , O,

Antonio, VMI B-PER, B-PER,
Fraguas, NC I-PER, I-PER,
", Fe , B-PER,
Forges, NC I-PER, I-PER,
", Fe , I-PER,
dijo, VMI O, O,
que, CS O, O,
", Fe , O,
esta, DD O, O,
obra, NC O, O,
supone, VMI O, O,
un, DI O, O,
ejercicio, NC O, O,
de, SP O, O,
literatura, NC O, O,
tan, RG O, O,
profundo, AQ O, O,
que, PR O, O,
demuestra, VMI O, O,
que, CS O, O,
la, DA O, O,
Facultad, NC B-ORG, B-ORG,
de, SP I, I-ORG,
Ciencias, NC I-ORG, I-ORG,
de, SP I, I-ORG,
la, DA I, I-ORG,
Informacion, NC I-ORG, I-ORG,
puede, VMI O, O,
ser, VSN O, O,
capaz, AQ O, O,
de, SP O, O,
instruir, VMN O, O,
a, SP , O,
los, DA O, O,
periodistas, NC O, O,
para, SP O, O,
que, PR O, O,
escriban, VMS O, O,
bien, RG O, O,
", Fe , O,
., Fp , O,

Blanco, AQ B-PER, B-PER,
., Fc , O,
ante, SP O, O,
la, DA O, O,
pregunta, NC O, O,
de, SP O, O,
donde, PT O, O,
se, P0 O, O,
encontraba, VMI O, O,
Coll, NC B-P, B-PER,
., Fc , O,
respondio, VMI O, O,
que, CS O, O,
estaba, VMI O, O,
", Fe , O,
demasiado, RG O, O,
ocupado, AQ O, O,
", Fe , O,
escribiendo, VMG O, O,
su, DP O, O,
propia, DI O, O,
biografia, NC O, O,
., Fp , O,

Los, DA O, O,
asistentes, NC O, O,
al, SP O, O,
acto, NC O, O,
recordaron, VMI O, O,
de, SP O, O,
manera, NC O, O,
emotiva, AQ O, O,
a, SP , O,
Luis, NC B-P, B-PER,
Sanchez, AQ I-PER, I-PER,
Polack, NC I-PER, I-PER,
., Fc , O,
", Fe , O,
quien, PR O, O,
seguro, RG O, O,
en, SP O, O,
estos, DD O, O,
momentos, NC O, O,
nos, PP O, O,
estara, VMI O, O,
observando, VMG O, O,
desde, SP O, O,
arriba, RG O, O,
., Fc , O,
si, CS O, O,
es, VSI O, O,
que, CS O, O,
no, RN O, O,
esta, VMI O, O,
jugando, VMG O, O,
a, SP , O,
los, DA O, O,
chinos, NC O, O,
en, SP O, O,
la, DA O, O,
corte, NC O, O,
celestial, AQ O, O,
", Fe , O,
., Fc , O,
señalo, VMI O, O,
Blanco, AQ B-PER, B-PER,
., Fp , O,

Madrid, NP B-LOC, B-LOC,
., Fc , O,
23, Z O, O,
may, NC O, O,
(, Fpa , O,
EFECOM, NP B-ORG, B-ORG,
), Fpt , O,
., Fp , O,

-, Fg , O,

La, DA O, O,
cadena, NC O, O,
NH, AQ B, B-ORG,
Hoteles, NC I-ORG, I-ORG,
ha, VAI O, O,
inaugurado, VMP O, O,
dos, DN O, O,
nuevas, AQ O, O,
instalaciones, NC O, O,
de, SP O, O,
cuatro, DN O, O,
estrellas, NC O, O,
en, SP O, O,
Buenos, AQ B-LOC, B-LOC,
Aires, NC I-LO, I-LOC,
., Fc , O,
con, SP O, O,
lo, DA O, O,
que, PR O, O,
este, DD O, O,
grupo, NC O, O,
amplia, AQ O, O,
a, SP , O,
ocho, DN O, O,
su, DP O, O,
numero, NC O, O,
de, SP O, O,
establecimientos, NC O, O,
en, SP O, O,
el, DA O, O,
mercado, NC O, O,
latinoamericano, AQ O, O,
., Fc , O,
informaron, VMI O, O,
hoy, RG O, O,
fuentes, NC O, O,
de, SP O, O,
la, DA O, O,
empresa, NC O, O,
., Fp , O,

Uno, PI O, O,
de, SP O, O,
los, DA O, O,
hoteles, NC O, O,
es, VSI O, O,
el, DA O, O,
NH, NC B, B-ORG,
Jousten, AQ I-ORG, I-ORG,
., Fc , O,
de, SP O, O,
cuatro, DN O, O,
estrellas, NC O, O,
., Fc , O,
construido, AQ O, O,
en, SP O, O,
1928, Z O, O,
., Fc , O,
que, PR O, O,
ha, VAI O, O,
sido, VSP O, O,
rehabilitado, VMP O, O,
manteniendo, VMG O, O,
su, DP O, O,
significado, NC O, O,
emblematico, AQ O, O,
;, Fx , O,
cuenta, VMI O, O,
con, SP O, O,
81, Z O, O,
habitaciones, NC O, O,
y, CC , O,
cinco, DN O, O,
suites, NC O, O,
., Fc , O,
y, CC , O,
se, P0 O, O,
encuentra, VMI O, O,
ubicado, VMP O, O,
junto, AQ O, O,
a, SP , O,
la, DA O, O,
Bolsa, NC B-LO, B-LOC,
de, SP I, I-LOC,
Comercio, NC I-LOC, I-LOC,
y, CC , O,
al, SP O, O,
nuevo, AQ O, O,
Puerto, NC B-LOC, B-LOC,
Madero, NC I-LOC, I-LOC,
., Fp , O,

El, DA O, O,
otro, DI O, O,
hotel, NC O, O,
es, VSI O, O,
el, DA O, O,
NH, NC B, B-ORG,
Florida, AQ I-ORG, I-ORG,
., Fc , O,
un, DI O, O,
cuatro, DN O, O,
estrellas, NC O, O,
que, PR O, O,
responde, VMI O, O,
al, SP O, O,
perfil, NC O, O,
de, SP O, O,
hotel, NC O, O,
urbano, AQ O, O,
., Fc , O,
situado, AQ O, O,
cerca, RG O, O,
de, SP O, O,
las, DA O, O,
calles, NC O, O,
Florida, AQ B-LOC, B-LOC,
y, CC , O,
Cordoba, NC B-LOC, B-LOC,
., Fc , O,
en, SP O, O,
pleno, AQ O, O,
centro, NC O, O,
de, SP O, O,
la, DA O, O,
capital, NC O, O,
argentina, AQ O, O,
;, Fx , O,
dispone, VMI O, O,
de, SP O, O,
162, Z O, O,
habitaciones, NC O, O,
., Fp , O,

El, DA O, O,
grupo, NC O, O,
NH, AQ B, B-ORG,
cuenta, NC O, O,
con, SP O, O,
91, Z O, O,
establecimientos, NC O, O,
de, SP O, O,
caracter, NC O, O,
urbano, AQ O, O,
distribuidos, VMM O, O,
por, SP O, O,
España, NC B-LOC, B-LOC,
., Fc , O,
Latinoamerica, AQ B-LOC, B-LOC,
y, CC , O,
Portugal, AQ B-LOC, B-LOC,
., Fc , O,
con, SP O, O,
10.645, Z O, O,
habitaciones, NC O, O,
en, SP O, O,
explotacion, NC O, O,
y, CC , O,
otros, PI O, O,
22, Z O, O,
establecimientos, NC O, O,
con, SP O, O,
2.492, Z O, O,
habitaciones, NC O, O,
en, SP O, O,
proyecto, NC O, O,
., Fp , O,

EFECOM, VMI B-ORG, B-ORG,
jf.fch, AQ O, O,
Pamplona, NC B-LOC, B-LOC,
., Fc , O,
23, Z O, O,
may, NC O, O,
(, Fpa , O,
EFE, NC B-, B-ORG,
), Fpt , O,
., Fp , O,

-, Fg , O,

La, DA O, O,
direccion, NC O, O,
y, CC , O,
los, DA O, O,
trabajadores, NC O, O,
de, SP O, O,
Eurovestir, NC B-ORG, B-ORG,
., Fc , O,
empresa, NC O, O,
que, PR O, O,
cuenta, VMI O, O,
con, SP O, O,
centros, NC O, O,
de, SP O, O,
produccion, NC O, O,
en, SP O, O,
Olite, VMI B-LO, B-LOC,
y, CC , O,
Caparroso, NC B-LOC, B-LOC,
., Fc , O,
alcanzaron, VMI O, O,
hoy, RG O, O,
un, DI O, O,
acuerdo, NC O, O,
para, SP O, O,
", Fe , O,
liquidar, VMN O, O,
ordenadamente, RG O, O,
la, DA O, O,
empresa, NC O, O,
", Fe , O,
., Fc , O,
un, DI O, O,
proceso, NC O, O,
que, PR O, O,
se, P0 O, O,
producira, VMI O, O,
de, SP O, O,
forma, NC O, O,
gradual, AQ O, O,
y, CC , O,
que, PR O, O,
tiene, VMI O, O,
entre, SP O, O,
sus, DP O, O,
principales, AQ O, O,
objetivos, NC O, O,
la, DA O, O,
futura, AQ O, O,
recuperacion, NC O, O,
del, SP O, O,
maximo, AQ O, O,
numero, NC O, O,
de, SP O, O,
puestos, NC O, O,
de, SP O, O,
trabajo, NC O, O,
de, SP O, O,
las, DA O, O,
dos, DN O, O,
factorias, NC O, O,
., Fp , O,

Asi, RG O, O,
se, P0 O, O,
recoge, VMI O, O,
en, SP O, O,
el, DA O, O,
acuerdo, NC O, O,
suscrito, AQ O, O,
esta, DD O, O,
tarde, NC O, O,
y, CC , O,
al, SP O, O,
que, PR O, O,
ha, VAI O, O,
tenido, VMP O, O,
acceso, NC O, O,
EFE, NC B-, B-ORG,
., Fc , O,
en, SP O, O,
el, DA O, O,
que, PR O, O,
se, P0 O, O,
indica, VMI O, O,
que, CS O, O,
ante, SP O, O,
la, DA O, O,
situacion, NC O, O,
en, SP O, O,
la, DA O, O,
que, PR O, O,
se, P0 O, O,
encuentra, VMI O, O,
la, DA O, O,
empresa, NC O, O,
., Fc , O,
en, SP O, O,
suspension, NC O, O,
de, SP O, O,
pagos, NC O, O,
desde, SP O, O,
el, DA O, O,
25, Z O, O,
de, SP O, O,
abril, NC O, O,
., Fc , O,
resulta, VMI O, O,
", Fe , O,
imprescindible, AQ O, O,
", Fe , O,
proponer, VMN O, O,
a, SP , O,
la, DA O, O,
Junta, NC B-OR, B-ORG,
de, SP I, I-ORG,
Acreedores, NC I-ORG, I-ORG,
., Fc , O,
convocada, AQ O, O,
para, SP O, O,
el, DA O, O,
proximo, NC O, O,
8, Z , O,
de, SP O, O,
junio, NC O, O,
., Fc , O,
un, DI O, O,
convenio, NC O, O,
de, SP O, O,
liquidacion, NC O, O,
., Fp , O,

En, SP O, O,
este, DD O, O,
sentido, NC O, O,
se, P0 O, O,
expone, VMI O, O,
que, CS O, O,
", Fe , O,
el, DA O, O,
objetivo, NC O, O,
de, SP O, O,
una, DI O, O,
liquidacion, NC O, O,
ordenada, AQ O, O,
., Fc , O,
que, PR O, O,
preserve, VMS O, O,
las, DA O, O,
unidades, NC O, O,
productivas, AQ O, O,
., Fc , O,
es, VSI O, O,
consistente, AQ O, O,
tanto, RG O, O,
con, SP O, O,
la, DA O, O,
mayor, AQ O, O,
utilidad, NC O, O,
para, SP O, O,
los, DA O, O,
acreedores, AQ O, O,
afectados, NC O, O,
como, CS O, O,
con, SP O, O,
la, DA O, O,
proteccion, NC O, O,
del, SP O, O,
derecho, NC O, O,
al, SP O, O,
trabajo, NC O, O,
", Fe , O,
., Fp , O,

El, DA O, O,
proceso, NC O, O,
de, SP O, O,
liquidacion, NC O, O,
se, P0 O, O,
producira, VMI O, O,
de, SP O, O,
", Fe , O,
forma, NC O, O,
gradual, AQ O, O,
., Fc , O,
evitando, VMG O, O,
perjudicar, VMN O, O,
los, DA O, O,
compromisos, NC O, O,
adquiridos, VMM O, O,
por, SP O, O,
la, DA O, O,
mercantil, AQ O, O,
con, SP O, O,
sus, DP O, O,
clientes, NC O, O,
., Fc , O,
manteniendo, VMG O, O,
la, DA O, O,
actividad, NC O, O,
el, DA O, O,
maximo, AQ O, O,
tiempo, NC O, O,
posible, AQ O, O,
que, PR O, O,
la, DA O, O,
carga, NC O, O,
de, SP O, O,
trabajo, NC O, O,
lo, PP O, O,
permita, VMS O, O,
y, CC , O,
materializando, VMG O, O,
en, SP O, O,
producto, NC O, O,
acabado, VMP O, O,
todas, DI O, O,
las, DA O, O,
prendas, NC O, O,
en, SP O, O,
curso, NC O, O,
o, CC , O,
posibles, AQ O, O,
pedidos, NC O, O,
que, PR O, O,
pudieran, VMS O, O,
realizarse, VMN O, O,
durante, SP O, O,
el, DA O, O,
proceso, NC O, O,
de, SP O, O,
liquidacion, NC O, O,
", Fe , O,
., Fp , O,

Al, SP O, O,
respecto, NC O, O,
., Fc , O,
el, DA O, O,
texto, NC O, O,
añade, VMM O, O,
que, CS O, O,
es, VSI O, O,
", Fe , O,
fundamental, AQ O, O,
que, CS O, O,
en, SP O, O,
este, DD O, O,
proceso, NC O, O,
ordenado, AQ O, O,
de, SP O, O,
liquidacion, NC O, O,
se, P0 O, O,
genere, VMS O, O,
el, DA O, O,
maximo, NC O, O,
posible, AQ O, O,
de, SP O, O,
recursos, NC O, O,
economicos, AQ O, O,
con, SP O, O,
el, DA O, O,
fin, NC O, O,
de, SP O, O,
satisfacer, VMN O, O,
los, DA O, O,
compromisos, NC O, O,
con, SP O, O,
los, DA O, O,
acreedores, NC O, O,
o, CC , O,
clientes, NC O, O,
", Fe , O,
., Fc , O,
ya, RG O, O,
que, CS O, O,
de, SP O, O,
esa, DD O, O,
manera, NC O, O,
., Fc , O,
continua, VMM O, O,
., Fc , O,
no, RN O, O,
se, P0 O, O,
hipotecara, VMI O, O,
el, DA O, O,
futuro, NC O, O,
de, SP O, O,
los, DA O, O,
nuevos, AQ O, O,
proyectos, NC O, O,
que, CS O, O,
con, SP O, O,
esa, DD O, O,
liquidacion, NC O, O,
puedan, VMS O, O,
abrirse, VMN O, O,
., Fp , O,

Ante, SP O, O,
esta, DD O, O,
situacion, NC O, O,
., Fc , O,
las, DA O, O,
partes, NC O, O,
deciden, VMI O, O,
dar, VMN O, O,
inicio, NC O, O,
y, CC , O,
simultaneamente, RG O, O,
conclusion, NC O, O,
., Fc , O,
con, SP O, O,
acuerdo, NC O, O,
., Fc , O,
al, SP O, O,
periodo, NC O, O,
de, SP O, O,
consultas, NC O, O,
acerca, VMI O, O,
de, SP O, O,
la, DA O, O,
extincion, NC O, O,
de, SP O, O,
la, DA O, O,
totalidad, NC O, O,
de, SP O, O,
los, DA O, O,
contratos, NC O, O,
de, SP O, O,
trabajo, NC O, O,
que, PR O, O,
mantiene, VMI O, O,
Eurovestir, NC B-ORG, B-ORG,
en, SP O, O,
sus, DP O, O,
dos, DN O, O,
centros, NC O, O,
de, SP O, O,
trabajo, NC O, O,
., Fc , O,
una, DI O, O,
medida, NC O, O,
que, PR O, O,
afecta, VMI O, O,
a, SP , O,
178, Z O, O,
personas, NC O, O,
., Fp , O,

El, DA O, O,
acuerdo, NC O, O,
recoge, VMI O, O,
tambien, RG O, O,
que, CS O, O,
hasta, SP O, O,
la, DA O, O,
celebracion, NC O, O,
de, SP O, O,
la, DA O, O,
Junta, NC B-MI, B-MISC,
de, SP I, I-MISC,
Acreedores, NC I-MISC, I-MISC,
cualquier, DI O, O,
rechazo, NC O, O,
de, SP O, O,
pedidos, NC O, O,
o, CC , O,
encargos, NC O, O,
de, SP O, O,
trabajo, NC O, O,
llevara, VMI O, O,
el, DA O, O,
visto, VMP O, O,
bueno, I O, O,
del, SP O, O,
interventor, NC O, O,
judicial, AQ O, O,
., Fp , O,

La, DA O, O,
existencia, NC O, O,
de, SP O, O,
un, DI O, O,
nuevo, AQ O, O,
expediente, NC O, O,
con, SP O, O,
acuerdo, NC O, O,
de, SP O, O,
las, DA O, O,
partes, NC O, O,
y, CC , O,
que, PR O, O,
afecta, VMI O, O,
a, SP , O,
la, DA O, O,
totalidad, NC O, O,
de, SP O, O,
la, DA O, O,
plantilla, NC O, O,
deja, VMI O, O,
sin, SP O, O,
efecto, NC O, O,
la, DA O, O,
propuesta, NC O, O,
en, SP O, O,
curso, NC O, O,
para, SP O, O,
la, DA O, O,
extincion, NC O, O,
de, SP O, O,
76, Z O, O,
contratos, NC O, O,
de, SP O, O,
trabajo, NC O, O,
en, SP O, O,
la, DA O, O,
factoria, NC O, O,
de, SP O, O,
Olite, VMI B-LO, B-LOC,
., Fp , O,

Los, DA O, O,
178, Z O, O,
trabajadores, NC O, O,
afectados, NC O, O,
tendran, VMI O, O,
derecho, NC O, O,
a, SP , O,
las, DA O, O,
indemnizaciones, NC O, O,
previstas, AQ O, O,
legalmente, RG O, O,
en, SP O, O,
el, DA O, O,
estatuto, NC O, O,
de, SP O, O,
los, DA O, O,
trabajadores, NC O, O,
., Fc , O,
asi, RG O, O,
como, CS O, O,
a, SP , O,
las, DA O, O,
prestaciones, NC O, O,
por, SP O, O,
desempleo, NC O, O,
., Fp , O,

En, SP O, O,
cualquier, DI O, O,
caso, NC O, O,
se, P0 O, O,
garantiza, VMI O, O,
que, CS O, O,
la, DA O, O,
indemnizacion, NC O, O,
minima, AQ O, O,
que, PR O, O,
se, P0 O, O,
perciba, VMS O, O,
por, SP O, O,
la, DA O, O,
extincion, NC O, O,
acordada, AQ O, O,
no, RN O, O,
sera, VSI O, O,
inferior, AQ O, O,
a, SP , O,
250.000, Z O, O,
pesetas, NC O, O,
., Fp , O,

EFE, NC O, O,
MG, NC O, O,
Mar-23-May-2000, Z O, O,
19:13, Z O, O,
Washington, NC B-LOC, B-LOC,
., Fc , O,
23, Z O, O,
may, NC O, O,
(, Fpa , O,
EFE, NC B-, B-ORG,
), Fpt , O,
., Fp , O,

-, Fg , O,

El, DA O, O,
presidente, NC O, O,
de, SP O, O,
Nicaragua, NC B-LOC, B-LOC,
., Fc , O,
Arnoldo, NC B-PER, B-PER,
Aleman, AQ I-PER, I-PER,
., Fc , O,
pidio, VMI O, O,
hoy, RG O, O,
en, SP O, O,
Washington, NC B-LOC, B-LOC,
que, CS O, O,
su, DP O, O,
pais, NC O, O,
deje, VMM O, O,
de, SP O, O,
ser, VSN O, O,
", Fe , O,
el, DA O, O,
pobre, AQ O, O,
mas, RG O, O,
rico, AQ O, O,
en, SP O, O,
estudios, NC O, O,
millonarios, AQ O, O,
", Fe , O,
por, SP O, O,
parte, NC O, O,
de, SP O, O,
los, DA O, O,
organismos, NC O, O,
internacionales, AQ O, O,
., Fc , O,
y, CC , O,
destaco, VMI O, O,
que, CS O, O,
ya, RG O, O,
es, VSI O, O,
hora, NC O, O,
de, SP O, O,
que, PR O, O,
se, P0 O, O,
pase, VMS O, O,
de, SP O, O,
las, DA O, O,
palabras, NC O, O,
a, SP , O,
las, DA O, O,
obras, NC O, O,
., Fp , O,

Aleman, AQ B-PER, B-PER,
., Fc , O,
junto, AQ O, O,
con, SP O, O,
el, DA O, O,
presidente, NC O, O,
del, SP O, O,
Banco, NC B-OR, B-ORG,
Interamericano, AQ I-ORG, I-ORG,
de, SP I, I-ORG,
Desarrollo, NC I-ORG, I-ORG,
(, Fpa , O,
BID, NP B-, B-ORG,
), Fpt , O,
., Fc , O,
Enrique, NC B-PER, B-PER,
Iglesias, NC I-PER, I-PER,
y, CC , O,
el, DA O, O,
secretario, NC O, O,
general, AQ O, O,
de, SP O, O,
la, DA O, O,
Organizacion, NC B-ORG, B-ORG,
de, SP I, I-ORG,
Estados, NC I-ORG, I-ORG,
Americanos, AQ I-ORG, I-ORG,
(, Fpa , O,
OEA, NP B-, B-ORG,
), Fpt , O,
., Fc , O,
Cesar, NC B-PE, B-PER,
Gaviria, AQ I-PER, I-PER,
., Fc , O,
inauguraron, VMI O, O,
hoy, RG O, O,
en, SP O, O,
Washington, VMN B-LOC, B-LOC,
dos, DN O, O,
dias, NC O, O,
de, SP O, O,
reuniones, NC O, O,
del, SP O, O,
Grupo, NC B-OR, B-ORG,
Consultivo, AQ I-ORG, I-ORG,
para, SP I-O, I-ORG,
la, DA I, I-ORG,
Reconstruccion., AQ I-ORG, I-ORG,
Transformacion, NC I-ORG, I-ORG,
de, SP I, I-ORG,
Nicaragua, NC I-ORG, I-ORG,
., Fp , O,

Esta, DD O, O,
reunion, NC O, O,
ocurre, VMI O, O,
en, SP O, O,
medio, NC O, O,
de, SP O, O,
rumores, NC O, O,
sobre, SP O, O,
corrupcion, NC O, O,
en, SP O, O,
el, DA O, O,
Gobierno, NC B-ORG, B-ORG,
de, SP O, O,
aquel, DD O, O,
pais, NC O, O,
centroamericano, AQ O, O,
., Fp , O,

Como, CS O, O,
consecuencia, NC O, O,
de, SP O, O,
estas, DD O, O,
alegaciones, NC O, O,
los, DA O, O,
organismos, NC O, O,
crediticios, AQ O, O,
internacionales, AQ O, O,
y, CC , O,
numerosos, AQ O, O,
paises, NC O, O,
donantes, AQ O, O,
llevan, VMI O, O,
a, SP , O,
cabo, NC O, O,
una, DI O, O,
revision, NC O, O,
de, SP O, O,
los, DA O, O,
programas, NC O, O,
de, SP O, O,
asistencia, NC O, O,
economica, AQ O, O,
a, SP , O,
Nicaragua, NC B-LOC, B-LOC,
., Fp , O,

Al, SP O, O,
respecto, NC O, O,
., Fc , O,
David, VMI B-PE, B-PER,
Defarranti, AQ I-PER, I-PER,
., Fc , O,
responsable, AQ O, O,
de, SP O, O,
Latinoamerica, NC B-LOC, B-LOC,
en, SP O, O,
el, DA O, O,
Banco, NC B-OR, B-ORG,
Mundial, AQ I-ORG, I-ORG,
(, Fpa , O,
BM, NP B, B-ORG,
), Fpt , O,
., Fc , O,
dijo, VMI O, O,
hoy, RG O, O,
a, SP , O,
EFE, NC B-, B-ORG,
que, PR O, O,
esa, DD O, O,
institucion, NC O, O,
", Fe , O,
esta, VMI O, O,
optimista, AQ O, O,
sobre, SP O, O,
los, DA O, O,
esfuerzos, NC O, O,
que, PR O, O,
se, P0 O, O,
estan, VMI O, O,
haciendo, VMG O, O,
", Fe , O,
en, SP O, O,
Nicaragua, NC B-LOC, B-LOC,
y, CC , O,
que, PR O, O,
se, P0 O, O,
continuara, VMI O, O,
con, SP O, O,
la, DA O, O,
ayuda, NC O, O,
., Fp , O,

Afirmo, VMI O, O,
que, CS O, O,
se, P0 O, O,
lleva, VMI O, O,
a, SP , O,
cabo, NC O, O,
un, DI O, O,
intercambio, NC O, O,
de, SP O, O,
ideas, NC O, O,
entre, SP O, O,
los, DA O, O,
paises, NC O, O,
donantes, AQ O, O,
y, CC , O,
las, DA O, O,
entidades, NC O, O,
de, SP O, O,
credito, NC O, O,
con, SP O, O,
el, DA O, O,
gobierno, NC O, O,
de, SP O, O,
Managua, NC B-LOC, B-LOC,
sobre, SP O, O,
los, DA O, O,
pasos, NC O, O,
que, PR O, O,
estas, DD O, O,
autoridades, NC O, O,
daran, VMI O, O,
para, SP O, O,
incrementar, VMN O, O,
la, DA O, O,
transparencia, NC O, O,
y, CC , O,
disminuir, VMN O, O,
la, DA O, O,
preocupacion, NC O, O,
internacional, AQ O, O,
